566	0.69523920	0.97408370	0.00258520	0.81143600	0.97798000	0.00000000
567	0.71205860	0.96917120	0.00243860	0.82882200	0.97311000	0.00000000
568	0.72882840	0.96385680	0.00230940	0.84587900	0.96774000	0.00000000
569	0.74551880	0.95813490	0.00219680	0.86252500	0.96189000	0.00000000
570	0.76210000	0.95200000	0.00210000	0.87865500	0.95555200	0.00000000
571	0.77854320	0.94545040	0.00201773	0.89420800	0.94860100	0.00000000
572	0.79482560	0.93849920	0.00194820	0.90920600	0.94098100	0.00000000
573	0.81092640	0.93116280	0.00188980	0.92367200	0.93279800	0.00000000
574	0.82682480	0.92345760	0.00184093	0.93763800	0.92415800	0.00000000
575	0.84250000	0.91540000	0.00180000	0.95116200	0.91517500	0.00000000
576	0.85793250	0.90700640	0.00176627	0.96428300	0.90595400	0.00000000
577	0.87308160	0.89827720	0.00173780	0.97706800	0.89660800	0.00000000
578	0.88789440	0.88920480	0.00171120	0.98959000	0.88724900	0.00000000
579	0.90231810	0.87978160	0.00168307	1.00191000	0.87798600	0.00000000
580	0.91630000	0.87000000	0.00165000	1.01416000	0.86893400	0.00000000
581	0.92979950	0.85986130	0.00161013	1.02650000	0.86016400	0.00000000
582	0.94279840	0.84939200	0.00156440	1.03880000	0.85151900	0.00000000
583	0.95527760	0.83862200	0.00151360	1.05100000	0.84296300	0.00000000
584	0.96721790	0.82758130	0.00145853	1.06290000	0.83439300	0.00000000
585	0.97860000	0.81630000	0.00140000	1.07430000	0.82562300	0.00000000
586	0.98938560	0.80479470	0.00133667	1.08520000	0.81676400	0.00000000
587	0.99954880	0.79308200	0.00127000	1.09520000	0.80754400	0.00000000
588	1.00908920	0.78119200	0.00120500	1.10420000	0.79794700	0.00000000
589	1.01800640	0.76915470	0.00114667	1.11200000	0.78789300	0.00000000
590	1.02630000	0.75700000	0.00110000	1.11852000	0.77740500	0.00000000
591	1.03398270	0.74475410	0.00106880	1.12380000	0.76649000	0.00000000
592	1.04098600	0.73242240	0.00104940	1.12800000	0.75530900	0.00000000
593	1.04718800	0.72000360	0.00103560	1.13110000	0.74384500	0.00000000
594	1.05246670	0.70749650	0.00102120	1.13320000	0.73219000	0.00000000
595	1.05670000	0.69490000	0.00100000	1.13430000	0.72035300	0.00000000
